created_at	comment_count	repost_count	text
2012-12-6 14:12:49	1	2	【山寨智能机“退潮” 国产品牌销量大增更像“吆喝”】山寨手机厂的新一波撤离潮似乎早已开始，和年初热闹的情景不同，很多人在年底手机冲量的时候选择了沉默。“国产手机应该告别过去只拼价格的时代了，这两年，技术、品牌、服务、营销模式的创新能力都会成为竞争的主旋律。”http://t.cn/zjMTtqX
2012-12-6 11:24:56	59	38	索尼将推出Xperia E低端机型，有单卡、双卡两个型号可供选择，配备3.5寸320x480分辨率屏幕，1500mAh电池，搭载1GHz单核处理器，运行安卓4.1系统，明年1月份上市，目前还未公布售价。http://t.cn/zjMuYvH
2012-12-6 11:51:12	15	16	【速途在线沙龙34期预告：从偶然走向常态的C2B】时间：2012年12月7日晚8点， YY房间号80153 ；主持人：速途网副总编辑@丁道师 ，参与嘉宾：电商观察家@黄嘉榔 ,潮汐SEO工作室黄泽楷;电商专家@苗玉瑞 ;锐马传播机构创始人张俊良；国人在线@网络营销_刘敏华 。[围观]详情进入：http://t.cn/zjM3xHu
2012-12-6 14:00:49	1	0	【双核内心铁甲外壳 索尼NWZ-F805N拆解】今年7月份，索尼发布了最新款的Walkman新品F800系列、S770系列、E470系列和E570系列，作为A系列的替代者——F800作为最新的旗舰产品被寄予了很高的期望，相比于Z1050N，F805体型更小巧，下面就来看一下F805N的拆解解析。高清大图：http://t.cn/zjMgXs7
2012-12-6 12:51:03	2	3	【诺基亚给Lumia WP8发更新：改善超灵敏触摸屏】诺基亚推出了一项更新，使Lumia 810/820/822以及920的超灵感触摸屏变得更加完善。根据外媒WPCentral的报道，本次Display + Touch更新到1.1.2.4版本，用于控制Lumia 810/820/822和920的超敏感触摸屏开关切换。http://t.cn/zjMBaAG
2012-12-6 11:47:19	9	7	【如此详尽：魅族MX2摄像头深度评测】魅族已经把没意义的硬件堆砌理念抛弃，把重心放在了用户体验上，本文侧重点在于用各种严苛的手段来深入评测一下魅族MX2在摄像头方面的性能，力求让网友对此有非常全面的了解：http://t.cn/zjM3fgR
2012-12-6 11:11:07	16	20	新浪科技旗下微博帐号新浪数码已改名@新浪手机 了~欢迎大家继续关注，另外，我们还有为苹果爱好者准备的@苹果汇，(http://t.cn/zjfubgU )和创业者关注的@创事记。PS：摄影爱好者和平板电脑用户可以关注@爱单反 和@爱平板，自然科学爱好者请留意@科学探索 和@美国国家地理~
2012-12-6 11:44:35	8	9	【三星等涉嫌操纵显像管价格遭欧盟罚款19.2亿美元】据路透社报道，欧盟反垄断监管部门对飞利浦电子、三星SDI以及其它三家公司在将近10年的时间里操纵电视机和显示器的CRT显像管价格处于创纪录的17.4亿欧元（19.2亿美元）罚金。http://t.cn/zjM1fLb
2012-12-6 9:29:59	70	368	Lumia 920坚实的做工让人留下了良好的印象，几经微波炉、钉子、锤子等折磨之后，终于轮到了AK47步枪登场。从下边这段视频来看，Lumia 920很轻松就被子弹贯穿了。所以用户要牢记：机器再硬，也不能挡枪啊！http://t.cn/zjMHQwU http://t.cn/zjM8lAD
2012-12-6 11:40:54	4	12	【Windows Blue 将会带来什么？】关于Windows Blue，市面上流传着几个消息。一是微软将在明年年中发布Windows Blue，二是Windows Blue将与Windows Phone实现软件互通，三是Windows Blue将走低价路线，甚至首次实现免费：http://t.cn/zjMR05c
2012-12-6 9:11:37	189	294	【诺基亚发售Lumia 920T 股价大涨13%】受诺基亚与中移动合作发售Lumia 920T智能手机和发布低价版Lumia 620手机消息的提振，诺基亚股价周三在纽交所大涨13%。920T是中国市场上首款支持TD-SCDMA网络的Windows Phone手机。今年年底，中国消费者将可以订购Lumia 920T，零售价4599元。http://t.cn/zjMjCTs
2012-12-6 9:48:38	16	251	【Instagram与Twitter分道扬镳：从流量创收】Instagram宣布将禁止Twitter在其网站和应用上正常显示Instagram照片。一夜之间，二者从合作伙伴变成了竞争对手，这对曾经一条战线上的“兄弟”之所以反目，归根结底还是因为他们需要控制用户体验，从而从流量中创收。http://t.cn/zjM8igq
2012-12-6 13:47:37	0	1	#Windows 8公开课#各位网友，大家好，欢迎观看CNET第三十七期Windows 8公开课。本期讨论的话题主要是必应地图，看看在Windows 8中默认集成的这个地图软件，能够给我们带来哪些的帮助呢？敬请收看本期Windows 8公开课... http://t.cn/zjMDnQf @微软中国 @微软Windows
2012-12-6 11:04:24	10	18	【2012移动应用&设备年度评选[走你]走你！】上线两天时间，移动应用方面，凯立德、百度搜索、百度浏览器占据前三甲。移动设备方面，小米M2、魅族MX2、乐Phone K860i正激烈火拼第一位置。做出选择吧！就差一票它就赢了。（移动应用评选：http://t.cn/zjMtS2H 移动设备评选：http://t.cn/zjI9bsR ）
2012-12-6 13:25:27	0	1	【腾讯的一次惨败：搜搜输在哪?】腾讯的一次惨败：搜搜输在哪? 搜搜今年发生无数变动，被拆分至腾讯其他事业部，几名高管相继离职，微博上有消息说，人员流失已经达到了40%。曾经几年的风光投入，也曾引起过百度的紧张，搜搜为什么会走到今天这一步呢? B http://t.cn/zjMeWyO
2012-12-6 10:36:40	14	33	手机电池不耐用是个让人头疼的问题。江湖上各种“传说中”的应急充电方案究竟是否可靠？ @ZOL中关村在线 对几种传言进行了检测，结果表明所谓“方案”只不过是谣言而已。http://t.cn/zjMEoXh
2012-12-6 9:17:10	61	183	【苹果iPhone 5S首次曝光 传明年一季度出货】据外媒报道，零部件公司ETrade Supply上传了据称是下一代iPhone的手机照片，其背部螺丝与iPhone5的明显差异。据悉，苹果将在今年年底开始小规模试产iPhone 5S，数量大约在5-10万部左右，预计在明年第一季大规模出货。http://t.cn/zjMQjMc
2012-12-6 11:00:40	11	6	【AT&T CEO:诺基亚Lumia卖的实在是太好了!】运营AT&T的首席执行官提前发布了本季度的销售声明。他称，本季度智能手机的销售业绩非常好。他特别指出，他对Windows Phone的销售量表示很“兴奋”。诺基亚Lumia智能手机卖的“非常好”，现在库存十分紧张。http://t.cn/zjMu7l5
2012-12-6 11:18:32	5	7	【你摇号了么？国行iPad mini/4开放预订了】苹果中国在线商店今日正式开放iPad mini和iPad4的预订，实行“摇号”制度，申请成功的用户次日才可取货。自12月6日起，苹果在线商店每天上午九点至下午五点接受预订，次日取货。http://t.cn/zjMuDiU 你摇了么？
2012-12-6 11:03:41	3	11	【联通iPhone 5可在全球247国家地区漫游】根据中国联通的公告，截止目前，中国联通已与247个国家和地区的562个运营商开通了GSM或WCDMA国际漫游业务，这意味着联通iPhone 5用户在全球都畅通无阻，随时可上网、打电话，这将给iPhone 5用户带来非常大的便利。A http://t.cn/zjMubfr
2012-12-6 11:32:02	2	5	【微软又不厚道：讲安卓手机坏话，送WP设备】这貌似已经不是微软第一次推出类似的活动了。微软在twitter上发布一条消息，号召大家讲出和安卓手机有关的恐怖经历，参加这个活动，就有机会免费获得微软送出的Windows Phone设备。 http://t.cn/zjM3TgR
2012-12-6 11:51:11	1	2	#CBI视点#【EMC十一位高管预测2013年技术趋势】2013年哪些技术和趋势将显著改变云计算、大数据及IT安全的面貌？11位EMC公司高管给出了自己的预测......全文：http://t.cn/zjM1jHS @EMC中国-云计算@StoragePartner存储伙伴网 @CBI牛漫 @CBI申耀
2012-12-6 10:24:04	8	21	【480GB！世界最大mSATA固态硬盘亮相】容量一直是固态硬盘的致命伤之一，mSATA规格的更是异常局促，此前最大才240-256GB(比如美光c4)，当作主力硬盘显然有点不太够。Mushkin宣布其Atlas系列即将增加一款新型号，容量高达480GB：http://t.cn/zjMRKXk。
2012-12-6 10:48:14	5	10	【来了，卡西欧神秘智能G-Shock手表】这款手表可以通过卡西欧公司的G-Shock app与iPhone连接，允许互相连接以通过手表提供时间同步、电话和邮件提醒等功能：http://t.cn/zjMEkET。这款手表最大的特点是它的低电量消耗，如果平均每天开启12小时的蓝牙使用，大约可持续使用2年的时间。售价180美元。
2012-12-6 10:04:16	10	32	【Lumia920T到来后，苹果迎来今年最黯淡的一天】中国移动昨天正式发布了诺基亚Lumia920T，而诺基亚的股票在周三也高开高走，股价暴涨12.79%。而苹果股价周三再度下跌，收盘跌幅达到6%以上，苹果公司一天就损失了350亿美元。http://t.cn/zjMEbYT
2012-12-6 10:06:11	13	25	【团宝归来】已还清大半债务的团宝网CEO任春雷，以时下最流行的开放性平台方式归来，新团宝网强调云创业：不仅商家可自主发布团购项目，更鼓励个人帮助企业发布项目、或宣传推广团购项目获得收益。这到底是种新探索，还是空中楼阁——一个看上去很美，实现起来却很难的策略？http://t.cn/zjMQBmv
2012-12-6 10:08:40	11	18	【用户在携程订单取消未果 20天后被通知扣钱】12月4日，仇女士接到携程网电话，通知称她于11月15日预订重庆一家客房，因没入住，要被扣款。仇女士疑惑道“不是已经取消了吗？”但客服告之“没有取消”。一小时后，仇女士收到扣款短信，被扣996元。携程网称，他们只是按规定收钱...http://t.cn/zjMEyUb
2012-12-6 10:06:18	13	15	【速途专栏：车库印象与互联网理想主义光芒】走过具有开房嫌疑的宾馆入口，阴冷灰暗的走廊，各种广告的楼梯，就是@车库咖啡 。员工都自由的为自己工作，每个人都极大的发挥自主性，每个人都仿佛期盼一个光明的未来，散发着理想主义的光芒…一起聆听几个关于理想光芒的创业故事。http://t.cn/zjMEVxg
2012-12-6 8:59:22	51	106	【山寨退潮国产品牌手机转运】深圳华强北大量手机企业已经关门走人，也许是对市场竞争过于乐观，让这一次的“山寨退潮”来得如此之快。有运营商补贴的品牌手机在价格上往往比山寨机更便宜，并且很多人更倾向于选择具有品牌的手机。国产手机或许正在告别只拼价格的时代。http://t.cn/zjMpSIv
2012-12-6 11:45:07	1	2	【正版音乐的前路漫漫】网络时代虽然不能靠出售音乐为生，但借力于网络时代的高速传播，让艺人或者音乐家将过去的传播成本迅速下降，真正好的音乐终会被人传唱，在音乐被认可之后，如何收费，只是机制的问题。虽然网络让服务变得免费，但人们总要为高质量的内容付费：http://t.cn/zjMnyFf
2012-12-6 11:14:55	3	2	【微软道歉：不好意思，HTC Titan III只是拼写错误】软媒不久之前曾经报道过，HTC Titan III神秘现身Xbox Live调查中。微软已经证实在Xbox Live奖品投票名单中出现的“HTC Titan III”是一次拼写错误，实际的奖品应该是奖品实际上是HTC Titan II。http://t.cn/zjMuut2
2012-12-6 9:37:02	18	37	【联通充值卡失效：买卡后半小时话费被盗走】据报道，近日联通充值卡被大量盗充，有不少充值卡被盗充的联通代理商加入到上百人的维权队伍，联通充值卡“失效门”受损失人群和金额不断扩大。有网友称，买卡后半小时话费就被盗走。而警方调查仍无进展，联通方面一直回避充值卡事件。http://t.cn/zjMQv8A
2012-12-6 9:27:23	15	67	【欧德宁：英特尔将从内部选拔人士接任CEO】英特尔CEO欧德宁周三称，董事会将从公司内部挑选一名候选人，在他明年5月离职以后出任CEO。就英特尔所面临的挑战而言，挑选内部人士对这家芯片巨头来说将是明智的选择。在智能手机和平板电脑市场迅速增长的形势下，英特尔正面临着困境。http://t.cn/zjMQtwe
2012-12-6 11:12:30	2	3	【网易保健品：瘦身“小而美” 避开大平台正面较量】网易11月推出保健品及营养品网销平台——网易保健品。网易意欲如何发力保健品B2C市场？网易保健品负责人刘晴介绍，网易保健品以“产品精选”、“高度专业”和“优质服务”取胜，立足“小而美”垂直电商，避开与大平台正面较量。http://t.cn/zjMuYrC
2012-12-6 8:40:17	34	90	【电商大战中场盘点】大手笔的广告投放、频繁的价格战，让电商们处于“烧钱会死，不烧钱死得更快”的恶性循环。每次电商大战巨大的交易额并不能掩饰电商不赚钱的现实，相比之下，电商周边行业则会赚更高的利润。电商大战造就了一个庞大的生态系统，这和苹果的生态系统类似。http://t.cn/zjMpJv1
2012-12-6 7:54:55	119	209	【陌陌触顶求变】陌陌是2012年移动互联网市场的佼佼者，虽然尚未赚一分钱，但是估值已经达到一亿美金。不过，如同许多快速成长的移动APP一样，陌陌也开始面临瓶颈，日活跃用户数增长放缓。COO王力透露，下一个版本陌陌将抛开陌生人交友的概念，转型LBS社区。(张楠) http://t.cn/zjM0IqD
2012-12-6 10:16:21	1	8	#智慧城市高峰论坛#本次论坛以“福州市民融合服务平台”上线发布为契机，以“创新.融合.转型”为主题，开展“智慧城市”研究和探讨，促进智慧产业的交流与合作，加快福州“智慧城市”建设步伐.更多精彩在 @CBI申耀 带来的神州数码智慧城市高峰论坛现场直播：http://t.cn/zjIMznF 请关注！@神州数码
2012-12-6 9:05:06	20	22	【早间要闻一览】1、苹果iPhone 5S首次曝光 传明年一季度出http://t.cn/zjMQza3 2、亚马逊Kindle“自出版”是一个美丽的谎言吗? http://t.cn/zjMHH6O 3、中国移动自有品牌手机猜想：低价可成杀手锏 http://t.cn/zjMQwax 4、苹果&三星称霸背后 7大手机品牌因何陨落http://t.cn/zjMYdNY
2012-12-6 7:34:09	149	238	【早间要闻回顾】诺基亚宣布与中国移动合作发售Lumia 920T后，双方承诺，将会让相互关注的TD手机和Lumia系列手机有全新的飞跃，与当初迟迟不开发TD-SCDMA版手机截然不同，眼下，诺基亚似乎与中国移动的关系急剧升温。http://t.cn/zjMYNWj
2012-12-6 8:20:14	43	98	【中移动互联网战略】在面对移动互联网时代，中国移动已表达出一副完全新思维的姿态，中国移动总裁李跃为此喊出了“创业布局”的新战略思路，而业内瞩目的建立互联网公司、打造自有品牌的终端等，都是这个战略的具体实施过程。(康钊) http://t.cn/zjMNJb7
2012-12-6 9:53:30	7	5	【HTC明年3月发布新旗舰手机M7：5英寸，四核】HTC有可能明年3月推出下一代旗舰级手机，目前代号为“M7”：http://t.cn/zjMQ4WQ。HTC M7将采用5英寸屏幕，分辨率为1080p，并采用铝制一体成型外壳、1300万像素摄像头，以及高通APQ8064四核处理器。
2012-12-6 9:36:18	10	7	【中移动版Lumia920T，诺基亚的大救星】因宣布与中国移动签订Lumia智能手机合作协议，诺基亚美国存托股周三大涨近13%。诺基亚周三宣布，为中国移动提供的合约机——Lumia 920T即将发售。http://t.cn/zjM8NnP 各种利好，早点上市才是王道呀~
2012-12-6 9:04:13	17	20	【速途头条】移动入股科大讯飞幕后 用语音盘活移动互联网：中国移动的内部人士表示，中国移动想通过科大讯飞这款应用作为入口级的产品，和9大基地的业务一一对接，把音乐、12580、导航、视频等业务一一对接，从而盘活中国移动的整个数据和业务。http://t.cn/zjMYdXz
2012-12-6 11:56:51	0	1	【WP8首个更新的代号：不是Apollo+而是Portico】11月底曾有关于Windows Phone 8第一个更新“Apollo Plus”的消息，将为用户带来VPN支持、Wi-Fi锁屏不断以及音频等方面的修复。但现在据WPCentral的报道称，该WP8更新代号并非Apollo Plus，而应该是Portico。http://t.cn/zjMmS0p
2012-12-6 9:26:07	9	13	【疑似苹果iPhone5S曝光】一家零部件公司ETrade Supply上传了几张据称是下一代iPhone 的手机背盖的照片，其背部螺丝与iPhone5有明显差异。此外，疑似苹果iPhone5S背盖外面的文字和iPhone5一样，并包括在多个型号上出现的占位符、 IMEI和标准识别码：http://t.cn/zjMHT8A。
2012-12-6 8:58:55	10	35	【苹果股价周三重挫6%：市值累计蒸发近1600亿美金】苹果股价周三再度下跌，收盘跌幅达到6%以上，自9月中旬以来公司市值已经蒸发五分之一。外界分析的最终原因可能为，苹果虽已利用iPad mini进入了小尺寸平板电脑市场，但IDC预计其核心iPad业务可能面临压力。http://t.cn/zjMHOTw
2012-12-6 10:27:35	2	3	【Windows Store增新功能：最热Win8付费应用出炉】Windows 8中的Windows Store中一直会显示最热门的免费应用。微软在Windows Store中悄然推出了一项新功能：最热Windows8付费应用。据英国读者反映，这项新功能近日在英国推出了。推测微软正在全球各地逐步推出。http://t.cn/zjMnfBG
2012-12-6 10:14:01	2	5	【诺基亚面向TD不再矜持】诺基亚Windows Phone 8智能手机Lumia 920上市：1、诺基亚牵手全球最大运营商中国移动（7亿用户），打好用户基础；2、HTC虽抢先，但诺基亚坚信Lumia 920的诸多亮点能制胜；3、除了捆绑运营商之外，传统渠道合作方面也丝毫不放松……http://t.cn/zjMQtnK @诺基亚  via@孙封蕾
2012-12-6 11:48:28	0	1	【创业追踪：从创新工场走出来的项目2】互联网各领域的红海竞争使很多企业开始寻求新的发展之路，或拓展用户群或寻求新合作途径。创新工场旗下的明星项目知乎、豌豆荚手机精灵、应用汇也未能置身事外，他们面临着突破自身瓶颈，他们的经历和面临问题，值得所有创业公司引以为鉴。http://t.cn/zjMEIK1
2012-12-6 10:56:14	0	2	#NetApp存储创新论坛#【CBI直播：2012 NetApp中国存储创新论坛】NetApp 在中型企业市场拥有丰富的成功经验，硕果累累，其卓越的客户价值、创新技术和产品质量，在多个领域被评为最佳供应商。欢迎回顾CBI记者为您带来的2012 NetApp中国存储创新论坛的现场直播！http://t.cn/zjIB0JO @NetApp
2012-12-6 10:37:18	0	3	#微体验#【清华同方智能电视盒灵悦3】清华同方近日推出一款简约大气的智能电视宝——灵悦3，该机采用Amlogic AML8726芯片方案，打造全新健康客厅新体验。灵悦智能电视宝采用Android 2.3操作系统，内置兔子视频应用软件。http://t.cn/zjMn3MZ
2012-12-6 10:58:11	0	2	【任春雷再造团宝网：开放性平台是创新还是昙花】还清多半债务的@新团宝_任春雷 ，并未选择放弃被唱衰的团购行业，他以时下一种最流行的“开放性平台”归来，“新团宝网”强调“创业”概念——不仅是商家可自主发布团购项目，更鼓励个人帮助企业发布项目、推广团购项目获得收益。http://t.cn/zjMmeN4
2012-12-6 9:00:00	8	19	【苹果股价周三大跌6% 市值累计蒸发近1600亿美金】对于苹果来说这几周特别难捱，在过去52周，苹果股价9月中旬达到历史最高点为705.07美元，总市值超过6600亿美元，与最高点相比，苹果股价已经下跌了23.58%，市值跌去近1600亿美元。http://t.cn/zjMT6t4
2012-12-6 10:02:44	1	4	【苹果iTunes俄罗斯惊现色情网站广告】软媒几天前报道过，iTunes在俄罗斯上线了。现在看来，iTunes似乎在俄罗斯遇到一些麻烦。根据外媒9to5mac的报道，有用户反映，iTunes的影音部分出现了黄色网站和三陪服务广告。http://t.cn/zjMRoLS
2012-12-6 6:52:33	139	226	诺基亚在巴黎LeWeb科技大会上宣布推出Lumia 620彩色智能手机，售价约249美元，其真正推销的是这款手机的彩色设计，提供多种基色，可换7种不同颜色外壳，旨在吸引年轻用户和开拓新市场。此外，受与中移动合作发售Lumia 920T和发布低价版Lumia 620消息提振，诺基亚股价周三大涨13%。http://t.cn/zjMjQa6
2012-12-6 10:00:02	1	4	【苹果又“熊”了】苹果股价周三再度下跌，收盘跌幅达到6%以上，创下苹果2012年最大单日跌幅，意味着这家市值最高的美国公司已经连续十个星期遭遇黯淡的股市表现，原因是分析师指出这家公司在平板电脑市场上面临的竞争加剧。http://t.cn/zjMRKZ5
2012-12-6 9:57:34	1	4	【OPPO Find 5现身美国网站 裸机售价499美元】OPPO find 5将配备一块5英寸分辨率高达1920×1080像素的屏幕，ppi达到441。核心硬件方面，配备了高通APQ8064 四核1.5GHz，2GB RAM及16GB ROM，支持WCDMA/GSM网络，运行Android 4.1.2系统，电池容量2500毫安时，电池内置，不可拆卸。http://t.cn/zjMXv9P
2012-12-6 9:19:42	2	6	【《割绳子》中国活跃用户超美国】除了《愤怒的小鸟》外，Zeptolab公司的游戏《割绳子》可以说是近几年来最成功的休闲益智游戏之一：http://t.cn/zjMTX3i。现在该开发商即将发布旗下另一款新游戏《布丁怪兽》（Pudding Monsters）。
2012-12-6 8:53:12	0	16	#通产今日头条#【盘点2012中国承载网十大事件】1、宽带普及提速工程启动；2、IPv6商用专项获批；3、《宽带速率测试方法》出台；4、400G提前进入测试阶段；5、中移动建全球最大100G网络；6、铜缆技术重获提速青睐；7、中电信FTTH踩刹车，中联通缺席PON集采……A http://t.cn/zjMQvql
2012-12-6 10:24:16	0	2	【诺基亚出售芬兰总部 集中火力提振核心业务】昔日“巨头”诺基亚公司正剥离越来越多的非核心资产而将“火力”集中在核心业务的提振上。新快报记者昨日从诺基亚中国区总部确认，公司已于近日成功以1.7亿欧元，出售其芬兰总部大楼，并将其重新长期租回使用。http://t.cn/zjM8elA
2012-12-6 9:51:50	0	3	#微观察#【苹果股价四年最大单日跌幅】由于资本市场担心移动设备竞争加剧，苹果股价周三重挫逾6%，创四年来最大单日跌幅。分析人士预计，iPad份额将继续遭到谷歌Android设备的蚕食。悲观情绪引发股民大举抛售，导致连续10个星期股价低迷的苹果雪上加霜。http://t.cn/zjMRjYv
2012-12-6 9:07:08	2	5	【钓鱼网站最爱：淘宝网、工商银行】从钓鱼网站模仿对象来看，电子商务网站和银行依然是最集中的行业。淘宝网以60.4%的比例依然位居第一位，其次是工商银行、央视、建设银行、腾讯、中国银行、新浪网、浙江卫视、湖南卫视、携程网、招商银行：http://t.cn/zjMHlXv。
2012-12-6 9:46:50	0	3	【苹果应效仿三星 提高iPhone显示屏尺寸】苹果设计天才乔尼·伊夫在一段促销视频中描述iPhone 5那样，“我们创建的这款产品相当简单易用，显示屏更高，但不更宽，用户能够看到更多内容，一只手即可轻松使用。”随着iPhone 5供货紧张问题得到缓解，业界注意力转向下一代iPhone... http://t.cn/zjM8oQQ
2012-12-6 8:44:31	1	6	【韩运营商被禁非法补贴iPhone5】近日，韩国相关机构却对该国的运营商发出警告，禁止其为iPhone 5提供非法补贴。若不执行，将会被起诉。iPhone 5将于本月7日开始在韩国发售，而且这一批次仅韩国一个市场。预计发售之前SK电信和韩国电信将收到70多万张iPhone 5订单。A http://t.cn/zjMHjI8
2012-12-6 9:38:31	1	0	【Windows 8触摸屏PC需求强劲】市场研究公司IDC分析师鲍勃·奥多内尔称：“Windows 8触摸屏PC销售高于预期。部分厂商面临供货短缺问题，因触摸面板供货受限。厂商表示无法获得大量触摸面板以满足市场需求。”市场研究公司IHS iSuppli分析师罗达·亚历山大观点与奥多内尔一致... http://t.cn/zjM8Mwf
2012-12-6 8:42:17	0	6	【中移动建移动互联网公司背后】在昨日中移动全球开发者大会上，总裁李跃对于近来外界传言称中移动要建立互联网公司一事给出了明确答复。他表示，中移动目前正在筹建移动互联网公司和物联网公司。这是中移动今年首次制定“十六字方针” 移动互联网战略后的最大动作。A http://t.cn/zjMHNFB
2012-12-6 9:00:42	1	2	【大3寸大不同 谷歌10寸平板Nexus 10拆解】谷歌Nexus 10是其继Nexus 7之后发布的第二款平板，使用了一块分辨率为2560x1600的10寸显示屏，像素密度超过iPad的视网膜屏幕。核心则采用了1.7GHz双核心Exynos处理器，性能优异。接下来IT168就带大家了解这款平板的内在如何。高清大图：http://t.cn/zjI1rZX
2012-12-6 5:59:57	60	150	【多种问题综合施压苹果股价重挫6%】苹果周三再度重挫6%，自9月中旬以来，市值已蒸发1/5。下挫原因：1、iPad业务可能面临压力；2、明年一季苹果产品销售或表现疲弱；3、诺基亚和中移动出售Lumia 920T让部分投资者担心。4、苹果暗示其不会支付一项特别股息引发部分投资者抛售。http://t.cn/zjMlRnR
2012-12-6 8:44:41	2	1	【诺基亚推低端WP8手机Lumia 620 售价249美元】诺基亚公司近日发布了一款新的Windows Phone 8系统手机，诺基亚Lumia 620。配置3.8英寸800×600分辨率显示屏，搭载双核1Ghz主频高通Snapdragon S4处理器，支持自动对焦和闪光灯500万像素摄像头，以及一个前置VGA摄像头。还支持NFC。http://t.cn/zjMTos9
2012-12-6 9:01:04	0	3	【苹果&三星称霸背后 7大手机品牌因何陨落】在智能手机的时代，市场战争一直硝烟弥漫，老品牌衰落，后来者崛起，苹果、三星等新兴势力优势明显，诺基亚、摩托罗拉等传统手机行业的巨擘轰然倒下。巨星陨落的背后是智慧和实力的较量，是机遇的奇妙显现，也是历史滚滚浪潮的推动。B http://t.cn/zjMQqry
2012-12-6 8:45:57	1	2	【运营商服务环节落后于宽带升级速度】这几年，各大电信运营商为用户提供的网络带宽迅速升级，从1兆到2兆，再免费升级到10兆，让人们更充分的享受到互联网带来的便利。但是，与不断变宽的宽带相比，运营商在一些服务环节上，却显得不够细致，落后于网络升级的速度。A http://t.cn/zjMHHgJ
2012-12-6 9:48:19	0	1	【市场对苹果增长持怀疑态度 周三股价再跌6.43%】最近几周对于苹果来说糟糕透顶，自其股价在9月中旬达到历史最高点后便一路疯狂下泄，尽管在“黑色星期五”和“网络星期一”销售旺季有所缓和。周三美股市场，苹果股价再次遭遇大跌，苹果股价跌37.05美元，跌幅达6.43%... http://t.cn/zjM8TA0
2012-12-6 8:45:13	1	2	【传柯达专利组合已获超5亿美元竞价】据外媒《华尔街日报》报道，知情人士透露，一个竞价投标团体已为伊士曼可达的数字专利组合开出了超过5亿美元的收购价。尽管专利收购交易尚未最终达成，但此番出价让柯达脱离破产保护又迈进了一步。http://t.cn/zjMYhWQ
