created_at	comment_count	repost_count	text
2012-11-5 15:00:44	6	30	【丘吉尔的警告】温斯顿•丘吉尔在他1949年发表于MITTR的一篇讲话中指出，新技术可以解决问题也可能导致麻烦。他说，科学家一定不能低估那些深植于人性中的品质。“人类的精神，自历史的黎明伊始就已经显示出它能在必要之时登临绝顶，远远凌驾物质条件或死生的恐惧。” http://t.cn/zldfo4H
2012-11-3 13:26:22	18	37	【政府出手，却救错了方向？】在中国对欧盟光伏产品亮红灯——宣布“双反”调查的同时，对国内的光伏分布式电站并网开了绿灯；后者显然更有助于这个行业的复苏和长足发展。http://t.cn/zlgrp6k
2012-11-2 10:00:27	26	92	【创新依赖制造】制造端一直被认为是最没有创意的过程，枯燥重复，一味追求低利润。很多美国公司将构思创造的产品外包给亚洲国家。然而，创新研究者开始发现让人担忧的后果：创新能力有时会随着制造业一同消失。例如薄膜沉积与半导体生产转移到亚洲让中国在太阳能电池上保持领先。http://t.cn/zlrMVZ7
2012-11-1 15:08:49	8	22	【Facebook的搜索会像谷歌吗？】扎克伯格透露想做搜索引擎。不过，要像谷歌一样拥有巨大的Web索引量代价太大。但Facebook可以搜索我们已经给它提供的数据。这种不同路线或许更有吸引力。社交网络的庞大数据某种意义上就是网络爬虫，他们帮Facebook索引了Web和离线世界的数据片段。http://t.cn/zldx7F0
2012-11-1 10:35:22	5	38	【新兴技术：地点很重要】制造业从美国转到亚洲制约了光电等先进材料的发展。由于工业差异，美国新兴技术用于亚洲国家时未必可行。而且制造业对驱动创新很重要。在美国，新的光电技术比旧设计更易生产，而在东亚情况正好相反。所以从美国转到东亚的公司时常会停止新技术研发http://t.cn/zlrxI86
2012-10-31 21:13:54	55	218	【生物质能源的未来在哪里】为什么纤维素乙醇的商业化尝试几乎都已失败告终？理想的生物燃料公司的产品线应该是什么样的？生物质和石油哪个更适合生产化学品？与酶解法相比，化学催化法的优势有哪些？请看《麻省理工科技创业》专访Virent公司研发部主管、首席研究员乔明博士。http://t.cn/zlrnus0
2012-10-31 20:46:40	19	61	【飓风下的美国通信问题仍存】911和卡特里娜飓风暴露了美国紧急交通网络的不足。而美国似乎还没受够教训。这次桑迪飓风再次凸显了应急系统的缺陷。很多机构仍在使用声音频道，而且不同的机构互不兼容。美国希望在商用手机通信之外，再建一个全面覆盖，并可抵抗停电的应急通信系统http://t.cn/zldbLiN
2012-10-31 10:02:42	14	62	【专为你制造】你若想定制一个自己设计的东西，必须把每一步都搞明白。如果还想作为商品出售，那你得自己动手做出来，因为大型制造企业一般不会接数量小于几十万的订单。而一种叫做大规模定制的生产模式正在带来改变。一些小公司借此打破了只有大电子公司才能开发产品的创新局面http://t.cn/zlrJ94f
2012-10-30 20:34:43	6	57	【Facebook:大选中真正的摇摆州】现在，大选最具悬念的摇摆州也许不再是俄亥俄这些地方，而是Facebook。Facebook与互联网竞选策略一起长大。03和04年初，已有人在竞选中通过互联网筹款。2008年，Facebook用户数量超过1亿；同年奥巴马专为竞选开发了一个社交网站，并最终入主白宫。http://t.cn/zlriISi
2012-10-30 14:57:40	17	59	【3D打印】3D打印现在已经不再是新概念了，它本质上是叠加制造技术。也许3D印刷最初的需求来自业余爱好者，但在这些DIY手工达人们创建网络社区，制作自己的塑料动作人物和小饰品时，工业制造商却已在探索3D印刷的新材料与新技术为商业产品生产带来的改变。http://t.cn/zlrLoKE
2012-10-30 10:47:16	119	816	【换种方式看学习】尼葛洛庞帝给埃塞俄比亚孩子人手一台平板电脑，不提供任何指导，让他们自己摸索。一周后，他们平均每天使用47个应用。两周后，开始比赛玩游戏。孩子们能自己学会大量东西。我们给他们的赞誉太少了。好奇心生而有之，所有孩子都有，除非被抹杀——通常是被学校。http://t.cn/zlBFjkF
2012-10-29 10:30:50	15	47	【人格分裂的Windows 8行得通吗？】17年中，开始按钮是整整一代Window用户信赖的核心按钮。但在Windows 8中，它消失了，甚至没有作为某种经典模式选项保留下来。调研显示，老练的Windows用户也很难在桌面找到应用程序。微软此举是为了完成从台式到移动的转型。这么做是否值得？http://t.cn/zlBVM02
2012-12-5 14:19:26	0	0	#微体验#【爱普生WF-7521喷墨一体机评测】爱普生2012年的重点产品——WorkForce系列打印机曾令我们印象深刻，例如爱普生WorkForce Pro WP-4511多功能一体机。近日，我们完成了爱普生WF-7521喷墨一体机的评测，拥有A3+幅面的它设计同样出色。http://t.cn/zjMZ3N5
2012-12-5 10:36:19	0	0	#时尚酷品#【可兼容多种格式镜头的IO概念相机】IO概念相机由设计师Andre Pokhodzey设计，相机采用一块规格约为90×120mm传感器，可以拍摄9×10大画幅照片。多变的镜头卡口设计，使得这部相机还可以兼容135mm等多种格式的镜头。http://t.cn/zjIg02f
2012-12-3 15:52:17	0	0	#微体验#【惠普Compaq Pro 6300一体电脑测试】一体电脑已经在电子卖场中非常常见，在一、二级城市中一体电脑的销量甚至已经赶超了传统电脑。即便如此，企业中的商用一体电脑还并不多见。这次，就让我们一起来体验惠普针对企业用户推出的Compaq Pro 6300商用一体电脑吧。http://t.cn/zjf6ABI
2012-11-28 10:05:52	0	0	#微观察#【盛大文学选定IPO窗口】来自投行和盛大内部的消息显示，盛大文学已经选定再次赴美IPO的时间窗口。按计划，盛大文学将于明年4月上市，而美银美林继续担任承销商的角色。近期盛大文学在高管和业务层面均有相关调整。http://t.cn/zjqn4O3
2012-11-27 13:25:37	0	0	#时尚酷品#【头发发电！太阳能电池板"逆天"新技术】头发中的黑色素对光敏感吗?可以作导体吗?你可能从没这样思考过，但一个尼泊尔的18岁青年人刚刚发明了一项突破性的技术，利用头发取代太阳能电池板中的硅胶成分。http://t.cn/zjqwwBx
2012-11-26 9:11:25	0	0	#微观察#【运营商垄断手机阅读市场】继中国电信天翼视讯基地、游戏基地公司化改制之后，天翼阅读基地日前也在杭州宣布成立天翼阅读文化传播有限公司。该公司还宣布，将以上市为目标，明年起将积极引入外部资本，希望2014年实现盈利。http://t.cn/zjbH35d
2012-11-22 9:23:18	0	0	#微观察#【YY上市首日收报11.31美元涨8%】YY公司(Nasdaq:YY)昨晚在美国纳斯达克IPO上市，首个交易日开盘价10.5美元，收盘价11.31美元，较发行价10.5美元上涨7.71%。按照收盘价计算，YY市值超6亿美元。http://t.cn/zjylmfI
2012-11-21 15:23:04	0	0	#微观察#【专为儿童设计:LG推出儿童平板Kidspad 】LG即将在韩国推出一款专为小朋友设计的平板电脑。关于这款平板电脑的详细信息现在还尚不明了，公司只表示他们的工程师正致力于研究面向儿童的数字产品，他们希望这些产品能够激发儿童的好奇心。http://t.cn/zjy23wD
2012-11-21 9:32:43	0	0	#微观察#【惠普跌入财务欺诈陷阱】惠普周二表示，由于旗下英国软件公司Autonomy的会计欺诈事件，将进行88亿美元的资产减记。这一消息令华尔街震惊，也使外界对惠普董事会和管理层再次提出质疑。http://t.cn/zjLg8NH
2012-11-20 10:02:18	0	0	#微观察#【英特尔CEO提前退休】英特尔今日宣布，公司总裁兼CEO保罗·欧德宁(Paul Otellini)已决定在明年5月的公司年度股东大会上退休，届时将辞去公司管理职务和董事职位。欧德宁做出该决定后，英特尔董事会接下来将负责欧德宁的继任事宜，董事会将同时考虑内部和外部接班人选。http://t.cn/zjLq3Hs
2012-11-19 13:54:48	0	0	#微观察#美国法院与本周四批准了三星在对苹果的诉讼中增加对iPhone5的专利指控，这令两家公司的专利争端进一步升级。据悉，苹果方面也不甘示弱，三星目前正在热销的几款机型包括Galaxy Note 10.1和Galaxy SIII也被纳入了诉讼范围之中，甚至是Android 4.1操作系统也未能幸免。http://t.cn/zj2j6iq
2012-11-19 12:04:34	0	0	#时尚酷品#【音乐喷泉音响 为生活添加别样的浪漫】相信大家都听说过音乐喷泉，看着喷泉在五颜六色的映照下，随着音乐的节奏不停变化，确实是一种美的享受。近日，国外厂商推出了一款个人音响，可以让你足不出户就体验到音乐喷泉的美妙。http://t.cn/zj2pdTn
2012-11-19 9:39:27	0	0	#微观察#【电信版iPhone5真机曝光】在人们还在为iPhone 5内地何时上市而困惑时，业内已流传出首张电信版iPhone 5真机的照片，从中可看出，电信版iPhone 5在软件汉化、简体中文等各方面都已做好准备，手机也已开始下发到各省公司，以方便各地测试。http://t.cn/zj2oZKF
2012-11-16 14:06:09	0	0	#微观察#【三星GalaxyNote10.1成英皇家典藏之选】尽管英国女王伊丽莎白二世已经有86岁高龄，但是她却一直对最新科研产品非常感兴趣。现在，她又即将把三星最新平板电脑Galaxy Note 10.1收入囊中。http://t.cn/zjw9Hy3
2012-11-16 9:23:27	0	0	#微观察#【小米盒子的战略战术与战斗猜想】上一次有互联网公司以“盒子”命名产品、并且引发外界的广泛关注，可能还要追溯到2005年底时的盛大。本周三，已经成为另一家“现象级”公司的小米，推出了另一款盒子。两个同样与电视有关的产品，区别并不在于对索尼或苹果的追仿。http://t.cn/zjwISsY
2012-11-15 16:37:33	0	0	#时尚酷品#【Vuzix即将发布智能眼镜】最近，Vuzix也发布了一款智能眼镜以此对抗谷歌眼镜——Vuzix公司表示将在2013年消费电子展上发布智能眼镜M100，希望使用者能用配戴眼镜的方式完成日常通讯沟通。http://t.cn/zjZeoF5
2012-11-15 9:22:42	0	0	#微观察#【国家广电网络公司将成立】知情人士透露，国家广电网络公司组建方案已获批准，这家出身于广电的运营商将获得电信业务经营资质，但传言中的中国移动参与出资没有实现，而是主要由财政部出资作为资本注册金。http://t.cn/zjZjJkP
2012-11-14 15:31:22	0	0	#微观察#【隔空点穴也能操作电脑?】据说，这个戒指样式的操作设备名为“指•控”，配合电脑前安装的红外捕捉设备，手指悬空轻点，即可实现图片、文件、窗口、桌面管理，还能完成浏览网页、观赏视频、玩游戏等一系列操作，操控精确度堪比鼠标。http://t.cn/zjZLucX
2012-11-14 10:45:58	0	0	#微观察#【《星际争霸II：虫群之心》3月发售】暴雪娱乐今天宣布，即时战略游戏《星际争霸II：自由之翼》第一个资料片——《星际争霸II：虫群之心》将于2013年3月12日起全球上市，届时各大商店及网络均有销售。http://t.cn/zjzDD4l
2012-11-13 15:20:41	0	0	#微观察#【Google Apps放弃支持IE8 】据国外媒体报道，谷歌此前就曾宣布，公司将开始采用“one version behind current”(仅支持最新和上一款浏览器版本)的软件支持策略。因此，谷歌日前宣布旗下的在线软件服务Google Apps将在当地时间11月15日正式停止对微软IE 8浏览器的支持。http://t.cn/zjzxjQD
2012-11-13 13:08:32	0	0	#微观察#【苹果放弃英特尔会怎样？】如果苹果真的在Mac计算机中弃用英特尔芯片，这可能是PC产业巨变的前奏。而上周早些时候已有媒体报道称，苹果已经开始考虑在Mac中弃用英特尔芯片，但时间可能在2017年之后。http://t.cn/zjzcyce
2012-11-13 10:55:55	1	0	#时尚酷品#【配防狼喷雾的iPhone保护壳】防患未然保护自身安全什么样的工具才适合随身携带呢，对于各位美女而言，一款小型辣椒喷雾就是不错的选择。也许正是处于这样的考量，一位爱心爸爸为自己正在上大学的女儿设计了如下的一款兼具防卫功能的iPhone保护壳。http://t.cn/zjz4JBk
2012-11-13 9:47:14	0	3	#微观察#【iPhone 5S要来了？】由于iPhone 5的产能问题，大量的媒体也报道称，苹果一直在“加速”新iPhone设备的零部件和原材料的认证过程。据称，iPhone 5S有望在明年第一季度进入完全的批量生产阶段，而最终的出货时间也可能会在明年春季。http://t.cn/zjzLaII
2012-11-12 14:22:29	0	1	#微观察#【宏碁推出Revo迷你PC 】宏碁近日推出了一款型号为Revo的Mini PC，预装Windows8系统。宏碁Revo Mini PC机身尺寸为20x5厘米，可以放置在家庭中的地方，从配置来看，该机也可以满足家庭应用或小型沙龙聚会所需要的计算性能。http://t.cn/zj7OaOB
2012-11-12 10:46:02	2	5	#微观察#【亚马逊Kindle入华在即】美国科技博客TheNextWeb上周五报道，亚马逊即将在中国大陆推出Kindle系列电子阅读器和平板电脑，最早将于本月上市。中国国家无线电检测中心网站的信息显示，5款Kindle设备也已经获得入网许可。http://t.cn/zj7Xnk5
2012-11-12 9:38:18	1	0	#微观察#【HTC与苹果和解】HTC与苹果终于达成了和解，了结了这段近三年的专利纠纷，翻过了沉重的一页。对HTC来说，前方虽不一定是艳阳，但至少不再有专利阴云笼罩。这张来之不易的和解协议，给HTC带来了未来发展的重大机遇。http://t.cn/zj7JEVy
2012-11-9 16:09:09	1	0	#微观察#【4G牌照扑朔迷离】就在业界猜测中国电信有可能被逼在4G时代上TD-LTE制式后，知情人士透露，中国电信近期在广州却在建一个FDD LTE的试验网，这表明三大运营商的4G标准之争并未有定论。http://t.cn/zjP5U3p
2012-11-9 14:05:24	0	2	#微观察#【微软下周发布三个Win8危急级别安全补丁】虽然Windows 8上市销售还不到一个月的时间，但微软下周仍将发布三个“危急”级别的安全更新，每个更新将用于修复可允许攻击者远程执行目标电脑代码的漏洞。http://t.cn/zjPyLTd
2012-11-27 14:58:08	0	0	#计世观点：不拼核拼整合#在包括手机在内的移动互联领域，今年英特尔追赶竞争对手的脚步特别快。除了推出新的处理器，在与合作伙伴的合作上也是非常积极。http://t.cn/zjqyWW8
2012-12-4 15:39:30	0	0	【英特尔ARM之战：硅谷巨无霸对决剑桥蛮荒者】原本英特尔与ARM在计算与通信领域分河而治，但随着智能机和平板市场的壮大，双方都不甘心固守边界。英特尔携雷霆之势大举进军移动市场，意图挑战ARM。而ARM也一改“悄悄打枪”的作风，推出了两款64位处理器，高调进军服务器市场。B  http://t.cn/zjIqXt5
2012-12-4 14:05:04	0	0	【短信二十年：改变交流 日益式微】从1992年12月3日第一条短信发出至今，20年来短信可谓变革了人际交流方式。全球使用短信的用户已达40亿，不过在新技术的冲击下已显出疲态。短信诞生二十年来，改变了人们的交流方式。短短20年，全球已有40亿人使用短信功能。A http://t.cn/zjIUNbC
2012-11-28 13:54:10	0	0	【互联网手机炒作互掐搅局 国产厂商陷赔本赚吆喝】除了阿里、百度、360等互联网企业，新一波的互联网手机大可乐手机、博沃F16、北斗智薄大K等也冲进了该领域，同时，市场上存在的虚假宣传、不断爆发的口水战，让人联想到互联网手机是否也会陷入互联网电商那样的恶性竞争? B http://t.cn/zjqFC6F
2012-11-28 13:08:31	0	0	【Lumia920存悬疑：250万销量数据竟找不到出处】Lumia920受到消费者追捧，连一向能获得第一手消息的国外媒体也纷纷跟进。关于销量，在诺基亚官方并未透露真实销量的情况下，国内某一媒体率先报道称是250万，随后引发国内外媒体跟进，这种“出口转内销”的报道有点匪夷所思。B http://t.cn/zjqeTON
2012-12-6 8:39:11	0	0	【苹果股价周三再挫6% 下跌原因市场说法不统一】造成苹果股价继续跳水的原因市场说法并不统一：清算公司COR Clearing上调了购买苹果股票的保证金，导致部分公司希望减少他们对苹果的重仓持股；苹果暗示拒绝发放特殊股息；iPhone销量或少于预期等。http://t.cn/zjMl5Pk
2012-12-5 8:31:09	0	0	【新闻集团分拆：高层变阵 开启收购】新闻集团宣布将拆分为二，出版公司将沿用新闻集团的名称，而娱乐公司被命名为福克斯集团。《华尔街日报》执行主编汤姆森掌管分拆出来的出版公司，出任首席执行长。默多克任福克斯集团董事长兼CEO，幼子詹姆斯·默多克继续担任副首席运营长。http://t.cn/zjIul3c
2012-12-4 8:31:51	0	0	【全球广告开支增长3.3% 西欧独降2.2%】有研究显示，受欧债危机拖累，西欧成为是今年全球广告支出下降的惟一地区，同比下降2.2%。全球广告开支平均增长3.3%。今年北美地区广告开支增长4.1%，亚洲增长6.1%。明年全球广告开支将增长4.1%，主要推动因素为发展中国家市场的快速增长。http://t.cn/zjfkqrF
2012-12-3 8:50:40	0	0	【五道口沙龙：成都移动互联网企业海外之路】五道口沙龙第20期走进成都，邀请@Camera360 @海豚浏览器 @海岛帝国 开发团队Tap4fun一起探讨成都创业者生存状态，移动互联网海外推广与本地化之路：http://t.cn/zjfwgh9
2012-11-29 22:14:13	0	0	【苹果软件战略主要设计者库伊：低调的谋士】《华尔街日报》今天发表文章对苹果高管艾迪·库伊进行了详细介绍，库伊之前是乔布斯的助手，如今也是库克的主要副手之一；他在苹果供职多年，如今已经成为苹果软件战略的主要设计者，为公司修复过一些软件上的错误，颇受员工的爱戴。http://t.cn/zjttVn9
2012-11-23 8:09:12	0	0	【传阿朗向高盛寻求资金支持 或出售业务与专利】有消息人士称，网络设备供应商阿尔卡特-朗讯正与高盛集团谈判，期望获得贷款补充资金。阿朗现金不断消耗加之亏损扩大，这使得首席执行官韦华恩不得不寻求包括出售资产及专利在内的一系列措施，进行资产支持型融资。http://t.cn/zjUiKRl
2012-11-22 21:43:39	0	0	【澳大利亚修改税法打击谷歌等跨国公司避税行为】澳大利亚周四公布税法修订草案，旨在阻止谷歌等跨国公司设在本地的分公司将收入转移到荷兰或爱尔兰这些低税率国家。澳大利亚的公司税率为30％，相比之下，爱尔兰的税率为12.5％。http://t.cn/zjUUlSm
2012-12-6 10:34:35	0	0	我发起了一个投票【你是什么控？】，地址 http://t.cn/zjMn6sE
2012-12-5 20:12:58	0	0	【今年购物季苹果iPad出货量将达到2600万】并购咨询集团“Finvista顾问”的分析师萨米尔·辛格(Sameer Singh)在一份报告称，预计当前季度内苹果iPad的出货量将达到2600万部，iPad Mini将占到其中的600-700万部。苹果在第四季度同时推出了两款新的ipad——iPad Mini和第四代iPad…http://t.cn/zjIFG7A
2012-12-4 9:17:13	0	0	【新闻集团称12月15日关闭其iPad新闻应用《The Daily》】新闻集团发布公告称，伴随集团旗下多项业务变革，未来将关闭独立出版物《The Daily》。但新闻集团表示，《The Daily》的“品牌将置放其他频道”，比如《The Daily》的部分员工将被归并到《纽约邮报》。 - CNET科技资讯网 http://t.cn/zjfksiR
2012-11-29 9:43:41	0	0	【鲍尔默：微软目前面临空前机遇】受上周黑色星期五销售额强劲影响，微软CEO史蒂夫·鲍尔默在致股东的演讲词中充满自信。“对我们而言，今年是个丰收年。”鲍尔默因公司股价表现不佳常遭谴责，但他对微软现状表示乐观，指出微软通过股票回购和分红方式已经向股东返利100亿美元... http://t.cn/zj58y9a
2012-11-29 9:40:57	0	0	【苹果iPhone用耳机涉嫌侵权】一家名为“智慧型智能手机概念”(ISPC)的空壳公司于上周向美国加州北区的地方法院提出诉讼请求，指控苹果的iPhone手机及该手机用耳机侵犯了它所持有的美专利号为7373182无线专利技术。ISPC在诉状中提出了300万美元的版税及收入损失赔偿... http://t.cn/zj5QD44
2012-11-26 9:41:58	0	0	【感恩节 移动设备】eBay旗下PayPal当地时间11月23日发博文称，感恩节当天全球移动支付交易量增长173%，使用PayPal移动应用购物的消费者数量增长164%。IBM发表报告称，黑色星期五电子商务销售额增长了20%，移动设备用户访问量占比由去年同期的18.1%增长至28%。…http://t.cn/zjbHQWM
2012-11-28 16:49:29	0	0	【Informatica郑玮：数据集成为Hadoop保驾护航】　在今日下午的大数据专题论坛上，Informatica核心技术部资深产品管理总监郑玮进行现场发言。她通过一些在美国市场的案例来展示怎样用数据集成慢慢的让顾客从比较旧的数据仓库或者数据集成的办法搬到新的产品科技。http://t.cn/zj5AduB
2012-11-28 10:31:25	0	0	我发起了活动“激情共赢 移动开发交流沙龙 Lumia手机免费送（广州站）”，本沙龙将为您带来Windows Phone平台、Series 40、诺基亚地图、诺基亚开发者创业扶持计划等内容。活动完全免费，将抽取Lumia手机一部及30个定制U盘。名额有限，报名从速！ 地址：http://t.cn/zjqmoMJ
2012-11-15 16:33:37	0	0	【未来网络的风向标 10大创新网络产品】在今年的Interop大会上，BYOD、移动设备管理和软件定义网络等热门趋势随处可见，在本文中让我们看看10家公司推出的新产品和服务，包括从无线接入点到文件传输软件以及新的渠道合作伙伴计划等。http://t.cn/zjZeMrB
2012-11-13 17:19:39	0	5	【效率大师告诉你这7个谎言和谬误，逐个击破】1.早起的鸟儿有虫吃？2.早上起床第一件事情绝不可以是检查邮件？3.全神贯注？！4.每天一种办事技巧，让邋遢行为消失不见？5.我能够在一天之内适应这一切？！6.产出不应该以时间进行衡量？7.正确的作业方法可以增加我的工作时间？http://t.cn/zjzaBLc
2012-11-13 15:37:56	1	3	【全球超级计算机榜首易主】美国能源部12日发表声明宣布，在国际TOP500组织当天公布的全球超级计算机500强排行榜上，该部下属橡树岭国家实验室的“泰坦”以每秒17.59千万亿次的实测运算速度登上榜首，天河-1A"降至第八。http://t.cn/zjzJSvx
2012-11-13 13:54:28	1	11	【51CTO专题：从程序员到项目经理的成长历程】项目经理，从以前一个令人羡慕的职位到现在的烂街，各行各业，各色人等，我们都可以看到项目经理的身影。因此，更多做技术的工程师们，职位晋升的首选，就是项目经理。http://t.cn/zjzfPWW
2012-11-12 16:57:15	0	0	【为开源证言！开源代码不等于不安全源】开放标准、开放计算以及开源软件已经成为IT产业发展的重要推力。开源代码并不等同于不安全源。利用开源代码，企业可以检查实际的代码，并了解它在系统内部是怎样工作的，这使企业可以精确地掌握软件是怎样运作的。http://t.cn/zj7W1Qo
2012-11-12 14:37:37	1	2	【51CTO周回顾:桑迪飓风过后引发出的思考】飓风、地震、海啸让我们的数据中心变得脆弱，当这些灾难来临时我们应该如何应对？作为运维人员的我们又将如何保护好脆弱的服务器？不久前飓风桑迪袭击了美国东海岸，在曼哈顿的运维工程师是如何保护服务器的呢？http://t.cn/zj7Wz4x
2012-11-12 13:17:16	0	7	【黑客专家教你如何设计不易破解的密码】每个人总会遭受几次黑客入侵。我们唯一能做的就是管理好密码，逃避可疑的链接。不幸的是，良好的密码设置习惯就像牙线剔牙——你知道它的重要性，但需要持之以恒，付出努力。http://t.cn/zj7NTdE
2012-11-12 10:59:35	1	3	【JavaEE Web开发平台WebBuilder开发团队专访】WebBuilder是一款基于JavaEE的跨平台、数据库和浏览器的Web应用开发平台。使用WebBuilder能简单、快速地开发出企业级的Web应用系统。为了使大家对这一平台有更深一层的了解，我们采访了WebBuilder的开发团队。http://t.cn/zj7aXcM
2012-11-12 9:46:18	7	6	好消息！51CTO移动客户端可以在线下载安装啦！51CTO移动客户端正式发布，大家可以下载使用了。51CTO移动客户端包含最新的IT技术资讯，最权威的技术博文，最全的IT技术图书，51CTO移动客户端正式发布！您可以根据您的机型在苹果商店或各大Android市场搜索“51CTO”即可下载：http://t.cn/zjP4u6W
2012-11-9 15:05:42	24	33	好消息！51CTO移动客户端可以在线下载安装啦！51CTO移动客户端正式发布，大家可以下载使用了。51CTO移动客户端包含最新的IT技术资讯，最权威的技术博文，最全的IT技术图书，51CTO移动客户端正式发布！您可以根据您的机型在苹果商店或各大Android市场搜索“51CTO”即可下载：http://t.cn/zjP4u6W
2012-11-9 14:19:48	12	102	【94%的软件开发者赌HTML5将赢得移动未来】据VentureBeat网站报道，一份最新的面向开发者的调查显示，超过94%的软件开发者看好HTML5的未来。http://t.cn/zjPymzR
2012-11-9 13:41:50	0	0	【后PC时代较劲苹果安卓 Windows RT深入评测】微软Windows 8操作系统的推出，除此之外，同时还推出了移动智能平台上的另外一款操作系统，这就是搭载Windows RT系统的平板电脑Surface。这个Windows RT版究竟跟Windows 8有何渊源？http://t.cn/zjPLhIm
2012-11-9 10:58:32	1	1	【病毒战场上的"四国争霸" 六款主流安全软件横评】从爱搞恶作剧的"小球"病毒，到通过邮件传播的"快乐时光"，再到陈盈豪的CIH和蠕虫病毒"SQL杀手"。如果说这些曾在当时引起轩然大波的病毒你没听说过，那证明你还年轻。可在06、07年交替之际发生的"熊猫烧香"，你肯定不会忘记。http://t.cn/zjPPbYH
2012-11-9 9:52:13	1	9	【动态编程语言遍地开花：浅析Ruby的主流】在10年因为开发速度的问题，Java成了编程语言的老大，随着Java不断的臃肿与复杂，开发者也不断的去寻找，尝试各种新的语言，也因近年动态语言有后来居上的趋势，Ruby作为具有动态类型的解释型面向对象语言因此而被开发者热捧。http://t.cn/zjvFhnq
2012-11-8 16:16:55	0	5	【Office 2013新在哪里?】赶紧来看看最新一代的办公套件 New Microsoft Office 吧。和之前的Office办公套件相比，Office 2013有哪些改进和特色呢？http://t.cn/zjvxBqT
2012-11-8 14:52:55	0	1	【选择VDI参考架构时需要考虑的三个因素】1、VDI参考架构是用来做什么的？2、RA的规模究竟有多大或者多小？3、VDI参考架构的从哪里来？http://t.cn/zjvVMdf
2012-11-8 13:13:57	1	6	【.Net程序员关于学习的思考顺带思考人生】对于一个程序员的成长，学习似乎是永恒的事情，既然选择了编程，只管风雨兼程。http://t.cn/zjvGtEl
